id,age,job,marital,education,default_credit,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
299,42,entrepreneur,single,unknown,False,323,False,False,unknown,16,jun,617,1,-1,0,unknown,True
300,36,services,married,secondary,False,981,False,False,unknown,16,jun,1093,1,-1,0,unknown,True
301,36,blue-collar,divorced,secondary,False,638,True,False,unknown,16,jun,1395,2,-1,0,unknown,True
302,48,unemployed,single,tertiary,False,3229,False,False,unknown,16,jun,1089,1,-1,0,unknown,True
303,51,management,single,secondary,False,1610,True,False,unknown,16,jun,1248,3,-1,0,unknown,True
304,51,blue-collar,married,secondary,False,33,False,True,unknown,16,jun,721,3,-1,0,unknown,True
305,46,technician,married,secondary,False,536,True,False,unknown,16,jun,750,2,-1,0,unknown,True
306,37,management,married,tertiary,False,0,False,False,unknown,16,jun,637,6,-1,0,unknown,True
307,36,entrepreneur,married,tertiary,False,3057,False,False,unknown,16,jun,2769,4,-1,0,unknown,True
308,47,management,married,secondary,False,2892,False,False,unknown,17,jun,556,1,-1,0,unknown,True
309,40,technician,divorced,tertiary,False,0,False,False,unknown,17,jun,522,1,-1,0,unknown,True
310,38,student,single,tertiary,False,3316,False,False,unknown,17,jun,1345,3,-1,0,unknown,True
311,40,management,married,secondary,False,106,False,False,unknown,17,jun,676,2,-1,0,unknown,True
312,39,blue-collar,married,primary,False,2303,True,False,unknown,17,jun,775,3,-1,0,unknown,True
313,60,management,married,tertiary,False,3301,False,False,unknown,17,jun,2621,3,-1,0,unknown,True
314,39,self-employed,single,tertiary,False,426,False,False,unknown,18,jun,1029,1,-1,0,unknown,True
315,51,services,divorced,secondary,False,9,False,False,unknown,18,jun,371,2,-1,0,unknown,True
316,27,admin.,married,secondary,False,-97,True,False,unknown,18,jun,1528,2,-1,0,unknown,True
317,41,management,single,tertiary,False,11008,False,False,unknown,18,jun,1540,1,-1,0,unknown,True
318,42,blue-collar,single,primary,False,4930,False,False,unknown,18,jun,973,1,-1,0,unknown,True
319,41,entrepreneur,married,secondary,False,707,False,False,unknown,18,jun,707,1,-1,0,unknown,True
320,33,technician,married,secondary,False,4,True,True,unknown,18,jun,625,2,-1,0,unknown,True
321,46,admin.,married,secondary,False,126,False,False,unknown,18,jun,1255,1,-1,0,unknown,True
322,31,blue-collar,married,secondary,False,671,True,False,unknown,18,jun,704,4,-1,0,unknown,True
323,41,blue-collar,married,primary,False,219,False,True,unknown,18,jun,1574,3,-1,0,unknown,True
324,41,blue-collar,divorced,secondary,False,3622,False,False,unknown,19,jun,1135,4,-1,0,unknown,True
325,55,retired,divorced,secondary,False,1580,False,True,unknown,19,jun,1007,1,-1,0,unknown,True
326,53,technician,married,secondary,False,1319,False,False,unknown,19,jun,1318,3,-1,0,unknown,True
327,55,housemaid,married,primary,False,2152,False,False,unknown,19,jun,922,2,-1,0,unknown,True
328,39,services,married,secondary,False,2843,True,False,unknown,19,jun,585,1,-1,0,unknown,True
329,40,entrepreneur,married,tertiary,True,0,False,False,unknown,19,jun,952,4,-1,0,unknown,True
330,59,retired,married,primary,False,1115,False,False,unknown,19,jun,834,1,-1,0,unknown,True
331,42,blue-collar,single,secondary,False,625,False,False,unknown,19,jun,651,3,-1,0,unknown,True
332,41,blue-collar,married,primary,False,246,False,False,unknown,19,jun,683,3,-1,0,unknown,True
333,27,blue-collar,married,secondary,False,61,True,False,unknown,19,jun,1012,1,-1,0,unknown,True
334,25,blue-collar,single,secondary,False,-191,True,False,unknown,19,jun,958,7,-1,0,unknown,True
335,43,unemployed,married,primary,False,519,False,False,unknown,20,jun,973,2,-1,0,unknown,True
336,44,services,married,secondary,False,522,False,True,unknown,20,jun,911,1,-1,0,unknown,True
337,26,blue-collar,single,secondary,False,-46,True,False,unknown,20,jun,382,7,-1,0,unknown,True
338,52,retired,married,tertiary,False,2269,False,False,unknown,20,jun,1210,1,-1,0,unknown,True
339,54,services,married,unknown,False,386,False,True,unknown,20,jun,838,1,-1,0,unknown,True
340,56,management,married,tertiary,False,0,False,True,unknown,20,jun,422,1,-1,0,unknown,True
341,57,management,married,tertiary,False,9103,False,True,unknown,20,jun,1098,2,-1,0,unknown,True
342,29,blue-collar,single,secondary,False,908,True,False,unknown,20,jun,1663,1,-1,0,unknown,True
343,47,technician,married,tertiary,False,1694,False,True,unknown,20,jun,560,3,-1,0,unknown,True
344,57,management,married,tertiary,False,-92,True,True,unknown,20,jun,1617,1,-1,0,unknown,True
345,40,blue-collar,married,secondary,False,188,True,True,unknown,20,jun,570,2,-1,0,unknown,True
346,46,services,divorced,secondary,False,0,False,False,unknown,20,jun,1023,3,-1,0,unknown,True
347,43,blue-collar,single,secondary,False,740,True,False,unknown,20,jun,585,2,-1,0,unknown,True
348,45,management,married,tertiary,False,655,False,False,unknown,20,jun,693,3,-1,0,unknown,True
349,24,management,married,secondary,False,867,True,False,unknown,20,jun,546,10,-1,0,unknown,True
350,40,blue-collar,married,secondary,False,1009,True,True,unknown,20,jun,1036,5,-1,0,unknown,True
351,38,services,divorced,unknown,False,6360,False,False,unknown,20,jun,1409,2,-1,0,unknown,True
352,36,unemployed,married,tertiary,False,4145,False,False,unknown,20,jun,988,4,-1,0,unknown,True
353,27,blue-collar,single,secondary,True,-27,False,False,unknown,23,jun,498,2,-1,0,unknown,True
354,26,admin.,single,primary,False,-122,True,False,unknown,23,jun,670,3,-1,0,unknown,True
355,43,management,married,tertiary,False,149,True,False,unknown,23,jun,662,2,-1,0,unknown,True
356,25,blue-collar,single,primary,False,52,True,False,unknown,24,jun,528,2,-1,0,unknown,True
357,27,blue-collar,married,tertiary,False,335,True,False,unknown,26,jun,519,3,-1,0,unknown,True
358,30,technician,married,tertiary,False,526,True,True,unknown,26,jun,677,3,-1,0,unknown,True
359,28,admin.,single,secondary,False,-7,False,True,unknown,26,jun,3183,2,-1,0,unknown,True
360,27,blue-collar,married,primary,False,-413,False,True,unknown,27,jun,422,6,-1,0,unknown,True
361,32,admin.,divorced,secondary,False,-241,False,True,unknown,27,jun,856,2,-1,0,unknown,True
362,41,blue-collar,single,secondary,False,75,True,False,unknown,1,jul,479,9,-1,0,unknown,True
363,37,technician,single,tertiary,False,0,False,False,unknown,1,jul,1135,2,-1,0,unknown,True
364,27,technician,single,secondary,False,158,False,False,unknown,1,jul,650,2,-1,0,unknown,True
365,29,services,single,secondary,False,84,False,True,unknown,3,jul,587,3,-1,0,unknown,True
366,33,services,married,secondary,False,114,False,True,unknown,3,jul,676,1,-1,0,unknown,True
367,36,technician,married,primary,False,0,False,False,unknown,4,jul,584,1,-1,0,unknown,True
368,28,blue-collar,single,secondary,False,-127,True,False,cellular,4,jul,1044,3,-1,0,unknown,True
369,55,blue-collar,married,secondary,False,49,True,False,cellular,7,jul,494,4,-1,0,unknown,True
370,51,technician,married,secondary,False,216,False,False,cellular,7,jul,615,2,-1,0,unknown,True
371,39,technician,single,secondary,False,506,True,False,cellular,7,jul,718,2,-1,0,unknown,True
372,42,blue-collar,divorced,primary,False,213,True,False,cellular,7,jul,434,3,-1,0,unknown,True
373,33,services,single,secondary,False,170,False,False,cellular,7,jul,782,1,-1,0,unknown,True
374,36,entrepreneur,divorced,tertiary,False,776,False,True,cellular,7,jul,722,3,-1,0,unknown,True
375,45,technician,married,secondary,False,879,False,False,cellular,7,jul,621,2,-1,0,unknown,True
376,37,self-employed,married,secondary,False,1633,False,False,cellular,7,jul,629,2,-1,0,unknown,True
377,46,unemployed,married,secondary,False,926,False,False,cellular,7,jul,385,5,-1,0,unknown,True
378,32,self-employed,single,tertiary,False,2559,False,False,cellular,7,jul,889,1,-1,0,unknown,True
379,28,technician,single,secondary,False,909,False,True,cellular,7,jul,532,1,-1,0,unknown,True
380,45,admin.,divorced,secondary,False,-176,False,True,cellular,7,jul,574,1,-1,0,unknown,True
381,41,blue-collar,single,secondary,True,1085,True,True,cellular,7,jul,599,1,-1,0,unknown,True
382,59,blue-collar,divorced,primary,False,1265,False,True,cellular,7,jul,849,1,-1,0,unknown,True
383,47,technician,single,secondary,False,-239,True,True,cellular,7,jul,973,3,-1,0,unknown,True
384,31,blue-collar,single,secondary,False,726,False,False,cellular,7,jul,719,2,-1,0,unknown,True
385,31,management,single,tertiary,False,296,False,True,cellular,8,jul,509,4,-1,0,unknown,True
386,33,entrepreneur,married,secondary,False,-627,True,True,cellular,8,jul,740,1,-1,0,unknown,True
387,52,entrepreneur,married,tertiary,True,-468,False,False,cellular,8,jul,534,1,-1,0,unknown,True
388,26,self-employed,single,secondary,False,551,False,False,cellular,8,jul,531,1,-1,0,unknown,True
389,25,technician,single,secondary,False,0,False,True,cellular,8,jul,634,1,-1,0,unknown,True
390,25,blue-collar,married,secondary,False,101,False,True,cellular,8,jul,460,3,-1,0,unknown,True
391,28,blue-collar,single,secondary,False,517,False,True,cellular,8,jul,681,1,-1,0,unknown,True
392,33,entrepreneur,divorced,tertiary,False,37,False,True,cellular,8,jul,1082,1,-1,0,unknown,True
393,45,management,divorced,tertiary,False,854,False,True,cellular,8,jul,730,1,-1,0,unknown,True
394,36,services,married,secondary,False,30,False,True,cellular,8,jul,716,5,-1,0,unknown,True
395,26,blue-collar,single,secondary,True,81,False,True,cellular,8,jul,803,2,-1,0,unknown,True
396,38,technician,married,secondary,False,0,False,False,cellular,8,jul,635,1,-1,0,unknown,True
397,56,blue-collar,single,secondary,False,663,False,True,cellular,8,jul,819,3,-1,0,unknown,True
398,26,admin.,single,secondary,False,102,False,True,cellular,8,jul,658,2,-1,0,unknown,True
399,26,technician,married,secondary,False,370,False,True,cellular,8,jul,1061,4,-1,0,unknown,True
400,25,blue-collar,single,secondary,False,189,False,True,cellular,8,jul,687,2,-1,0,unknown,True
401,26,unemployed,single,secondary,False,111,False,False,cellular,9,jul,537,1,-1,0,unknown,True
402,40,blue-collar,married,primary,False,665,True,False,cellular,9,jul,781,1,-1,0,unknown,True
403,37,admin.,married,primary,False,214,True,False,cellular,9,jul,645,1,-1,0,unknown,True
404,43,blue-collar,single,primary,False,0,False,False,cellular,9,jul,1242,1,-1,0,unknown,True
405,41,services,divorced,tertiary,False,1583,True,False,cellular,9,jul,662,1,-1,0,unknown,True
406,49,blue-collar,married,secondary,False,0,False,True,cellular,9,jul,625,1,-1,0,unknown,True
407,29,admin.,divorced,tertiary,True,0,False,True,cellular,9,jul,426,3,-1,0,unknown,True
408,39,services,divorced,secondary,False,687,True,False,cellular,9,jul,869,1,-1,0,unknown,True
409,38,management,married,tertiary,True,327,True,True,cellular,9,jul,556,5,-1,0,unknown,True
410,26,technician,married,secondary,False,-119,False,True,cellular,9,jul,359,5,-1,0,unknown,True
411,32,management,married,tertiary,False,794,True,True,cellular,9,jul,1014,1,-1,0,unknown,True
412,33,blue-collar,married,primary,False,-191,True,True,cellular,9,jul,1290,4,-1,0,unknown,True
413,31,management,single,tertiary,False,409,False,True,cellular,9,jul,564,5,-1,0,unknown,True
414,49,blue-collar,married,primary,False,3,False,True,cellular,9,jul,1439,6,-1,0,unknown,True
415,27,unemployed,single,primary,False,9,False,True,cellular,9,jul,919,2,-1,0,unknown,True
416,30,blue-collar,single,secondary,False,155,True,True,cellular,9,jul,1426,3,-1,0,unknown,True
417,35,blue-collar,married,secondary,False,1330,False,False,cellular,10,jul,901,1,-1,0,unknown,True
418,26,blue-collar,single,secondary,False,-29,True,False,cellular,10,jul,998,4,-1,0,unknown,True
419,45,entrepreneur,married,unknown,False,3133,True,True,cellular,10,jul,804,1,-1,0,unknown,True
420,34,admin.,married,secondary,False,-33,True,True,cellular,10,jul,961,1,-1,0,unknown,True
421,28,admin.,single,secondary,False,-170,False,True,cellular,10,jul,720,2,-1,0,unknown,True
422,25,blue-collar,single,secondary,False,1243,False,True,cellular,10,jul,1341,7,-1,0,unknown,True
423,30,blue-collar,single,secondary,False,1598,True,False,cellular,10,jul,634,1,-1,0,unknown,True
424,30,services,married,secondary,False,5,False,True,cellular,10,jul,829,5,-1,0,unknown,True
425,47,services,married,secondary,False,367,True,False,cellular,10,jul,476,4,-1,0,unknown,True
426,57,admin.,divorced,secondary,False,658,False,False,cellular,10,jul,724,1,-1,0,unknown,True
427,38,management,married,tertiary,False,1722,True,False,cellular,10,jul,500,1,-1,0,unknown,True
428,54,technician,married,secondary,False,-315,False,True,cellular,10,jul,2029,1,-1,0,unknown,True
429,25,blue-collar,single,primary,False,2483,False,False,cellular,10,jul,1499,3,-1,0,unknown,True
430,30,blue-collar,married,secondary,False,0,True,True,cellular,10,jul,1399,1,-1,0,unknown,True
431,26,management,single,tertiary,False,45,False,False,cellular,10,jul,1187,3,-1,0,unknown,True
432,31,student,married,primary,False,46,True,False,cellular,10,jul,487,1,-1,0,unknown,True
433,29,blue-collar,single,secondary,False,482,False,True,cellular,10,jul,1097,3,-1,0,unknown,True
434,49,blue-collar,married,secondary,False,3728,True,False,cellular,11,jul,1060,2,-1,0,unknown,True
435,60,retired,divorced,secondary,False,1099,False,False,cellular,11,jul,764,2,-1,0,unknown,True
436,60,management,married,tertiary,False,2222,True,False,cellular,11,jul,1120,2,-1,0,unknown,True
437,29,management,single,tertiary,False,983,True,False,cellular,11,jul,963,2,-1,0,unknown,True
438,55,management,divorced,secondary,False,204,True,False,cellular,11,jul,1973,2,-1,0,unknown,True
439,44,admin.,married,secondary,False,1074,True,False,cellular,11,jul,911,2,-1,0,unknown,True
440,47,technician,married,secondary,False,3466,True,False,cellular,11,jul,853,2,-1,0,unknown,True
441,35,admin.,married,secondary,False,-203,True,False,cellular,11,jul,1649,2,-1,0,unknown,True
442,35,entrepreneur,married,secondary,False,2436,False,True,cellular,14,jul,1397,3,-1,0,unknown,True
443,38,technician,married,secondary,False,976,True,False,cellular,14,jul,766,3,-1,0,unknown,True
444,34,entrepreneur,married,tertiary,False,146,True,False,cellular,14,jul,788,2,-1,0,unknown,True
445,50,technician,married,secondary,False,156,False,True,cellular,14,jul,1130,3,-1,0,unknown,True
446,43,admin.,married,tertiary,False,189,True,False,cellular,14,jul,1062,4,-1,0,unknown,True
447,44,admin.,divorced,secondary,False,163,True,False,cellular,14,jul,1669,2,-1,0,unknown,True
448,51,services,divorced,secondary,False,242,False,True,cellular,14,jul,1336,4,-1,0,unknown,True
449,31,technician,married,secondary,False,1173,True,False,cellular,14,jul,444,3,-1,0,unknown,True
450,39,technician,married,tertiary,False,0,True,False,cellular,14,jul,894,7,-1,0,unknown,True
451,59,management,married,tertiary,False,296,False,True,cellular,15,jul,805,3,-1,0,unknown,True
452,25,services,single,secondary,False,333,False,True,cellular,15,jul,1056,2,-1,0,unknown,True
453,58,management,married,tertiary,False,3864,True,False,cellular,15,jul,815,4,-1,0,unknown,True
454,30,entrepreneur,married,primary,False,2686,True,False,cellular,15,jul,808,3,-1,0,unknown,True
455,34,blue-collar,single,primary,False,-109,True,False,cellular,15,jul,860,4,-1,0,unknown,True
456,51,services,divorced,secondary,False,65,False,True,cellular,15,jul,881,1,-1,0,unknown,True
457,60,retired,married,secondary,False,597,False,False,cellular,15,jul,981,1,-1,0,unknown,True
458,51,entrepreneur,married,secondary,False,-799,False,True,cellular,15,jul,1001,3,-1,0,unknown,True
459,37,management,divorced,tertiary,False,1775,False,False,cellular,15,jul,514,5,-1,0,unknown,True
460,30,blue-collar,single,primary,False,0,False,False,cellular,15,jul,716,3,-1,0,unknown,True
461,46,entrepreneur,divorced,secondary,False,-563,False,True,cellular,15,jul,769,4,-1,0,unknown,True
462,29,student,single,tertiary,False,5,False,False,cellular,15,jul,889,5,-1,0,unknown,True
463,27,entrepreneur,married,tertiary,False,139,False,False,cellular,15,jul,448,5,-1,0,unknown,True
464,28,management,single,tertiary,False,0,True,False,cellular,16,jul,767,5,-1,0,unknown,True
465,34,blue-collar,single,secondary,False,855,True,False,cellular,16,jul,578,1,-1,0,unknown,True
466,29,blue-collar,single,unknown,False,694,True,True,cellular,16,jul,1806,4,-1,0,unknown,True
467,27,management,single,tertiary,False,151,True,False,cellular,16,jul,496,1,-1,0,unknown,True
468,26,technician,single,secondary,False,354,False,False,cellular,16,jul,586,1,-1,0,unknown,True
469,36,management,married,tertiary,False,673,True,False,cellular,16,jul,689,1,-1,0,unknown,True
470,44,blue-collar,married,primary,False,1265,True,False,cellular,16,jul,555,1,-1,0,unknown,True
471,39,blue-collar,married,tertiary,False,597,False,False,cellular,16,jul,686,6,-1,0,unknown,True
472,30,technician,married,secondary,False,-393,True,True,cellular,16,jul,435,1,-1,0,unknown,True
